datetime,north_generation,north_demand,south_generation,south_demand,metropolitan_generation,metropolitan_demand,central_generation,central_demand,northeast_generation,northeast_demand,malaysia_IMP,malaysia_EXP,EDL_IMP,EDL_EXP,hongsa_IMP,cambodia_EXP
08/01/2023 14:00,2721,1635.7,1142.4,1731.9,2298.8,5287.5,7426.6,6565.3,1041.9,1805.6,,28,12.2,175.6,1510,
08/01/2023 15:00,2734.1,1670.8,1162.1,1748.9,2460.8,5360.3,7403,6793.3,1068.8,1890.5,,28,31,153.6,1507.8,
08/01/2023 16:00,2665.8,1808.3,1419.9,1767,2505,5371.4,7306.3,6777.2,973.1,2105.8,,28.3,17.5,170.9,1491.9,
08/01/2023 17:00,2895.3,1963.5,1471.4,1790.6,2550.8,5409.5,7477.2,7010.9,943.5,2273.3,,28,16,172.9,1507.9,
08/01/2023 18:00,2633,2217.5,1817.4,1926.9,2795.5,5802.8,8540.5,7344.1,1068.2,2827.3,,28.5,5.6,323.4,1512.8,
08/01/2023 19:00,2943.3,2444.7,1917.5,2212.1,2864.9,6098.9,9339.2,7957.2,1061.5,3009.1,,28.5,9.9,322.6,1504.5,
08/01/2023 20:00,2915.5,2305.5,1854.6,2139.9,2859.7,6095.7,9082.2,7777.1,1060,2776.7,,28.6,21.8,304.4,1513.3,
08/01/2023 21:00,2816.3,2041.1,1738.8,2051.3,2853.8,6008.2,8606.2,7626.9,1055.3,2475.3,,28.6,31.7,248.4,1505.1,
08/01/2023 22:00,2549,1820.7,1741.6,1952.3,2531.9,5736.1,7517.7,7323.4,1548.5,2210.8,,28.4,19.7,217.6,1503.8,
08/01/2023 23:00,2635.8,1637.2,1108.9,1836.9,2515.3,5409.5,7670.5,7255.4,1391.6,2025.4,,28.4,30.3,227.1,1507.9,
09/01/2023 0:00,1827.8,1498.4,1216.4,1712.9,2370.3,5064.9,7037.7,6863.9,1476.7,1911.5,,28.3,32.6,216.5,1504.4,
09/01/2023 1:00,1867.6,1384.6,1223.4,1632.1,2543.5,4765.9,7185.3,6919.7,1040.8,1841.7,30.3,,31.1,191,1507.7,
09/01/2023 2:00,1861.5,1361.1,1118.9,1561,2283.2,4569.8,7175.8,6685.7,1067.7,1760.9,30.3,,23.2,154.2,1505.8,
09/01/2023 3:00,1856,1406,1127.8,1539.3,2256.3,4429.8,7250,6550,779,1711.9,30.3,,20.1,143.7,1502.8,
09/01/2023 4:00,1847.9,1359,1120.5,1519,2090,4372.5,7515,6551.7,569.3,1699,30.2,,19.4,158.7,1505.8,
09/01/2023 5:00,1850.1,1506.4,1179.2,1579.9,1924.3,4520.5,7971.4,6407.4,638,1860.4,30.2,,15.5,188.4,1499.3,
09/01/2023 6:00,2080.8,1795.8,1218.9,1739.8,2095.2,5063.7,8431.5,6846.3,1263.9,2230.2,30,,21,264.3,1497.4,
09/01/2023 7:00,2464.1,1900.3,1145.7,1764.4,2518.3,5515.2,8037.6,7101.4,1316.4,2402.6,30,,101.2,154.1,1504.5,
09/01/2023 8:00,2530,1667.6,1195.8,1644.2,2399,6232.4,8100.2,7124.2,1226.7,2083.2,,28.3,99.8,139.1,1509.8,
09/01/2023 9:00,2689.5,1775.1,1830.3,1810.5,2549,7178.1,8358.1,7551.7,1176.5,2110.8,,27.9,124.8,77,1507,
09/01/2023 10:00,2677.1,1659.5,1643.4,1861.3,2524.3,7397.2,8718.3,7380.2,1125.5,2030.8,,97.4,159,69.3,1507.6,
09/01/2023 11:00,2604.5,1681.6,1832.2,1898.5,2557,7518.4,8529.4,7260.2,1153.6,2032.2,,97.4,144.2,61.3,1505.9,
09/01/2023 12:00,2203.8,1486.2,1681.5,1821.2,2514,7087.1,8251.2,6363,1128.6,1910,,96.9,171.5,56.8,1496.5,
09/01/2023 13:00,2332.4,1528,1696.9,1817.6,2597.5,7378.5,8561,6854.7,1114,1954.3,,96.9,165.6,68.8,1507.7,
09/01/2023 14:00,2538,1509.9,1607.2,1936.7,2842.9,7976.8,9593.2,7640.3,1101.1,2441.1,,97.5,120.5,69.3,1507.9,
09/01/2023 15:00,2638.3,1635.1,1799.8,1957.3,2868.8,7944.7,9824.2,8006.1,1112.5,2559.5,,97.7,119.9,67.3,1507.7,
09/01/2023 16:00,2881.5,1686,1922.9,1917.1,2854.6,7897,9882.5,8299.1,1053.4,2623.9,,97.7,118.1,62.2,1506.3,
09/01/2023 17:00,2658.9,1812.4,1733,1841.8,2815.4,7392.7,9695,7911.7,1061.5,2624,,97.7,123,55.2,1506.4,
09/01/2023 18:00,2761.5,2029.4,1713.6,1922.9,2374.6,7564.7,10511.4,8353.7,1067.1,3281.6,,97.9,123,59.9,1514.5,
09/01/2023 19:00,2750.8,2173.4,1914.3,2226.2,2369.3,7758.9,10751.4,8660.1,1435.9,3467,,97.9,195.4,59.4,1507.8,
09/01/2023 20:00,2789.6,2374,1891.5,2159,2367.8,7599.4,10237.6,8143.1,1365.8,2969.5,,97.6,237.4,64,1505.8,
09/01/2023 21:00,2799.1,2164.9,1834.1,2058.8,2176.9,7285.2,10101.6,8233.1,1326,2619.3,30.1,,133.1,56.9,1501.8,
09/01/2023 22:00,2699.9,1929.7,1833.8,1954,2181.2,6947.8,9341.9,8010.7,1272.1,2349.9,30.3,,20.1,174.5,1512.5,
09/01/2023 23:00,2886.5,1836.5,1673.9,1923.7,2026.1,6651.6,8878.5,8697.1,1778.9,2281.7,30.3,,30.1,140.7,1501.6,
10/01/2023 0:00,2371.5,1564.8,1740.9,1828.6,1871.8,6178.1,8526.7,8288.4,1053.4,2184.4,30.4,,30.5,170.9,1507.7,
10/01/2023 1:00,2429.6,1522.7,1778.2,1752.6,1933,5841.6,8342.7,8361.4,1016,2096.2,30.4,,24.9,141.3,1507.9,
10/01/2023 2:00,2462.8,1489.5,1744.7,1674.5,1936.2,5630.2,8354.7,8129.2,743.1,2013.3,30.3,,29.9,132.1,1512.2,
10/01/2023 3:00,2441.1,1481.2,1743.3,1640.1,1933.6,5434,8172.9,8030.4,449.1,1948.6,30.3,,26,126.9,1502.6,
10/01/2023 4:00,2439.7,1469.9,1565.8,1615.9,2220.6,5312.1,8615.6,8291.5,445.8,1968.3,30.2,,31.6,129.5,1504.4,
10/01/2023 5:00,2426.2,1638.4,1737.9,1669.6,2239.8,5389.8,8605.2,8517.8,725.4,2045.4,30.2,,24.1,144.8,1501.7,
10/01/2023 6:00,2765.8,1892.6,1770.6,1840.2,2390.1,5805.9,8860.8,8730,1101.6,2458.4,30.2,,14.9,180.8,1506.9,
10/01/2023 7:00,2875.3,1988.7,1759,1823.8,2424.9,6122.6,8965.2,8620.9,1082.1,2591.9,30.2,,50.9,139.5,1513,
10/01/2023 8:00,2817.1,1769.5,1732.4,1711.2,2330.3,6688.5,8834.3,8742.2,1141.9,2315.9,,28.2,91.5,107.5,1515.3,
10/01/2023 9:00,2212.4,1662,1871.3,1863.4,2418.1,7624.9,9361.3,8991.4,1662.7,2322.9,,27.9,139,82.7,1506.9,
10/01/2023 10:00,2237.4,1680,1875.8,1929.6,2512.8,7920.7,9481.6,8728.4,1667.3,2274,,97.4,134.2,84.5,1506.3,
10/01/2023 11:00,2287.5,1684.9,1720.2,1998.3,2383.4,8038.4,10003.9,8469.8,1505.9,2257.2,,97.4,143.4,83.8,1511.7,
10/01/2023 12:00,2206.4,1612.3,1103.4,1897.1,2502.6,7513.4,10848.9,7644.5,1132.4,2141.8,,97.4,178.7,69.5,1491.6,
10/01/2023 13:00,2226.2,1669.8,1203.8,1910.5,2845.9,7731.9,11023.5,8008.3,836.1,2080.6,,97.7,193.5,69.6,1498.3,
10/01/2023 14:00,2291.5,1876.4,1152.3,2016.1,3030.9,8283.2,12248.4,8789.9,1163.7,2221.8,,97.7,127.5,78.1,1501.4,
10/01/2023 15:00,2253.5,1914.9,1138.6,2029.7,3074.9,8245.7,12427.9,8802.1,1152,2221.9,,97.7,141.8,73.8,1503.6,
10/01/2023 16:00,2215.6,1999.8,1335.1,1967.9,3082,8201.6,12416.6,9027.6,1147.6,2323.2,,98.2,138.3,59.8,1500.3,
10/01/2023 17:00,2087.4,2006.1,1160.7,1906.7,3009.2,7587.3,12043,8637.9,1178.6,2413.5,,98.2,131.3,45.8,1501.8,
10/01/2023 18:00,2195.6,2277.2,1261.9,1991.9,3107.6,7591.3,12444.5,8987.9,1197,2962.6,,98.5,106,82.9,1503.2,
10/01/2023 19:00,2575.3,2553,1335.7,2295.1,3068,7755.3,12606.6,9324.9,1294,3052,,98.5,124.3,71.1,1501,
10/01/2023 20:00,2553.6,2455.4,1355.1,2203.9,3110.7,7562.5,11883.3,8898.2,1278.7,2816.8,,98.4,150.3,64.1,1501.9,
10/01/2023 21:00,2360,2313.6,1229.3,2124.7,3056.5,7361,11618.7,8874,1241.1,2505.1,,29,117.9,69.4,1499.5,
10/01/2023 22:00,2424.8,2075.3,1143.7,2001.4,3066.1,6990.4,10606.5,8645,1151,2216.2,29.9,,89.2,95.6,1502.9,
10/01/2023 23:00,2554.6,1898.9,1364.9,1972.6,2797.1,6631.1,10238.4,9100.2,1132.6,2171.7,29.9,,114,93.5,1501.1,
11/01/2023 0:00,2382.1,1656.2,1166.4,1858.1,2737.9,6157.8,9804.5,8742.8,1067.6,2017.6,30.1,,112.9,87.8,1499.2,
11/01/2023 1:00,1888.7,1605.8,1141.1,1762,2753.2,5848,9754.6,8626.1,1043.8,1951.9,30.1,,116.7,99.3,1501.1,
11/01/2023 2:00,1880.8,1623.3,1130,1712.9,2760.5,5622.7,9678.6,8751.3,1040.6,1933,30.1,,129.7,98.9,1495.2,
11/01/2023 3:00,1884.2,1541.1,1131.7,1663.2,2461.1,5415.2,9327,8364.1,1004.4,1920,30.1,,131.4,84.8,1499.2,
11/01/2023 4:00,1882.6,1589.8,1133.6,1646.6,2641.6,5297.8,8965.7,8318.6,992.3,1896.6,30.1,,128.4,90.3,1503.1,
11/01/2023 5:00,1870.8,1708.2,1282.4,1708.3,2616.5,5341.5,9242.9,8388,1025.8,2032.1,30.1,,118.9,92.7,1501.7,
11/01/2023 6:00,2130.5,2002,1488.8,1876.3,2659,5774,9574,8778.1,1076.1,2384.6,29.8,,83,112.2,1497.9,
11/01/2023 7:00,2378.8,2027.7,1583.9,1813.1,3005.2,6063.9,9616.2,8987.4,1047.7,2599.2,30.2,,66.3,153.1,1502.7,
11/01/2023 8:00,2447.3,1800.8,1164.4,1716.9,3131.8,6648.5,9534.9,8659.5,1029.3,2317.4,,28.3,132.3,97.4,1502.4,
11/01/2023 9:00,2512.6,1808,1432.2,1893.2,3180.2,7659.5,10303.7,8971.5,978.6,2301.4,,28.3,163.8,100.9,1499.9,
11/01/2023 10:00,2562.8,1809.7,1726.5,1995.7,3182.5,7948.5,10286.8,8767.6,960.3,2297.6,,97.5,169.7,98,1499.8,
11/01/2023 11:00,2829.2,1796.8,1574.1,2050,3164.2,7898.6,10290.4,8761.6,952.7,2253.6,,97.5,186.4,99.1,1502.6,
11/01/2023 12:00,2542.3,1781.6,1176.2,1975.2,3155.6,7313.3,9873.9,7825,943.4,2113.6,,97.5,213.8,79.9,1505.5,
11/01/2023 13:00,2515.6,1741.7,1162.3,1994,3235.8,7443.6,9973,8012.7,955.9,2057.7,,97.7,211.3,92.6,1515.6,
11/01/2023 14:00,2800.6,1890.7,1189.6,2140,3462.5,7872.3,10976.2,8684.5,989.8,2163.8,,97.9,187.1,90.8,1505,
11/01/2023 15:00,2803.4,1991.2,1274.8,2128.4,3467.4,7815.5,10925.3,8808.8,1012.4,2184.4,,97.9,212.9,68.6,1505.6,
11/01/2023 16:00,2728.2,1936.6,1254.9,2070.8,3474.1,7808.8,10817.2,8804.5,1010.5,2250.4,,97.9,168,64.3,1508.1,
11/01/2023 17:00,2335.7,2024.5,1186.5,1980.6,3478.9,7291.9,10745.5,8384.2,1024.4,2363.9,,98.4,163.4,61.8,1509.3,
11/01/2023 18:00,2452.3,2297.3,1436.5,2031.5,3514.9,7297.3,11409.7,8847.1,1051.9,2894.3,,98.4,115.1,92.2,1505.8,
11/01/2023 19:00,2735,2582.5,1559.1,2362.8,3459.8,7444.9,11639.3,9161.5,1148.8,2959.9,,98.7,150.9,76.7,1511.8,
11/01/2023 20:00,2676.7,2489.3,1464.6,2297.3,3439.4,7225.6,10966.8,8744.1,1187.8,2719.7,,98.7,178.9,74,1511.4,
11/01/2023 21:00,2530.6,2284.3,1332.8,2236.6,3343.8,6986.3,10292.3,8843.1,1232.7,2378.2,,98.5,200.5,51.9,1501.3,
11/01/2023 22:00,2584.4,2088.5,1142.6,2097.4,2940.4,6599.2,9676.2,8529.2,1213,2085.5,29.7,,78.8,96.1,1503.9,
11/01/2023 23:00,3077.8,1986.8,1306.9,2064.4,3197.8,6287,9010.3,9326.9,1155.8,2039.6,29.8,,32.8,161.7,1498.5,
12/01/2023 0:00,2587.4,1793,1255,1912.6,2920.7,5814.1,8690.5,8836.5,1008.2,1951.7,29.8,,26.8,125.1,1500.6,
12/01/2023 1:00,1862.8,1659.2,1216.9,1842.5,3034.9,5535,8642.6,8767,985.3,1915.1,30,,27.5,126.5,1500.3,
12/01/2023 2:00,1854.9,1599.7,1156,1767.8,2888.6,5359.9,8631.5,8690.1,918.8,1905.4,30,,27.8,129.8,1493.5,
12/01/2023 3:00,1855.2,1559.2,1223.5,1717.8,3032.1,5190,8615.7,8578.5,875.5,1869.7,29.9,,25.8,129.6,1499.7,
12/01/2023 4:00,1853.9,1561.3,1251.7,1678.1,3156.3,5060.2,8677.4,8590.6,872.1,1858.7,29.9,,30.2,123.6,1503.1,
12/01/2023 5:00,2092.2,1691,1276.6,1726.5,3082.6,5173.3,8902,8756.8,881.2,1998.2,29.9,,25.5,123.6,1501,
12/01/2023 6:00,2415.8,2010.5,1373.8,1875.5,3205.8,5660.6,9252,9025.6,874.9,2370.2,29.9,,19.2,182.1,1503.8,
12/01/2023 7:00,2641.1,2049,1531.9,1833.9,3163.9,5986.6,9462.2,9060,885.8,2571.4,30,,32.3,146,1503.3,
12/01/2023 8:00,2363,1816.9,1293.4,1746.6,3207.7,6585.1,9157.8,8625.5,928.2,2245.9,,28.9,167.3,102,1504.2,
12/01/2023 9:00,3023.6,1824.3,1583.1,1910.6,3134,7465.2,9173.9,8697,899.9,2252.9,,97.6,154.5,88.4,1500.2,
12/01/2023 10:00,2890,1795.1,1634.6,2013.3,3154.6,7774.3,9345.8,8376.5,866.9,2211.8,,97.6,150.6,77.4,1504.7,
12/01/2023 11:00,2775.8,1810.5,1505.6,2050.5,3152.1,7901.3,9986.4,8359.2,888.5,2246.1,,97.6,177.5,78.1,1244.4,
12/01/2023 12:00,2051.1,1750.3,1328.9,1963.6,2983.2,7485.2,10304.5,7426.5,889.1,2059.3,,97.6,205.4,73.5,1037,
12/01/2023 13:00,2224.9,1736.3,1460.8,2010.8,3240.6,7729.8,10645.2,7784.3,909.6,2010.7,,97.7,180.1,54.5,1009.1,
12/01/2023 14:00,2556.8,1948,1274.5,2140.2,3293,8224.3,11621.5,8723.9,895.3,2134.7,,97.7,134.2,52.2,997.7,
12/01/2023 15:00,2527.4,1990.5,1602.6,2127.8,3471.8,8189.6,11709.7,8839.5,942.1,2154.1,,98.1,131.1,50.5,999.7,
12/01/2023 16:00,2522.4,2098.5,1802.3,2086.3,3443.7,8126.5,11706.8,9110,969.4,2222.5,,98.1,131.1,51.4,1002.4,
12/01/2023 17:00,2245.5,2069.2,1351.2,2002,3404.6,7646.4,11431.1,8627.4,996.6,2323.4,,98.5,147.5,41.4,1004.6,
12/01/2023 18:00,2494.5,2271.5,1694.5,2078.3,3501.1,7603.8,11489.8,9066.6,1025.2,2820.3,,98.5,120.7,58.2,1002.5,
12/01/2023 19:00,2950.1,2600.4,1826.1,2398.7,3466.6,7834.1,11998.5,9460.8,1134.9,3108.5,,98.7,119.6,62.5,999.7,
12/01/2023 20:00,2767.5,2548,1521.7,2341.9,3419.2,7630.9,11747.3,9032.9,1231.2,2857.2,,98.7,193.1,48.8,998.7,
12/01/2023 21:00,2790.8,2310.7,1739.7,2248.8,3443.9,7401.8,10960.4,9044.7,1219.1,2464.2,,48.9,97.5,63.6,997.2,
12/01/2023 22:00,2624.4,2061.1,1394.1,2127.8,3181.3,7047,10517.1,8861,1230.1,2191,29.4,,37,88,997.7,
12/01/2023 23:00,2811.5,1915.6,1794,2089,3190.4,6757.5,10037.5,9579.3,1130.3,2096.4,29.8,,33.8,137.5,1000.4,
13/01/2023 0:00,2409.6,1734,1267.5,1938.5,2984.5,6257.8,9657.7,8954.2,1051.4,1981.5,29.8,,36.2,107.2,999.3,
13/01/2023 1:00,1866.8,1622.5,1424.4,1853.3,3162.1,5935.6,9602.9,8830,971.7,1931.8,29.9,,42.9,99.2,1006.3,
13/01/2023 2:00,1866.9,1590.6,1479,1785.2,3169,5705.8,9433.2,8854.6,898.8,1885.8,29.9,,47.2,98.4,1001.4,
13/01/2023 3:00,1875,1557.1,1406.2,1718.1,3135,5497,9141.9,8581.6,896.9,1833.1,29.9,,49.2,99.2,1000.8,
13/01/2023 4:00,1872.8,1534.6,1311.8,1698.7,3138,5354,9156.1,8693.9,879.6,1828.7,29.9,,51.2,90.4,1000.5,
13/01/2023 5:00,1987.7,1640.4,1458.1,1733.6,3097.6,5435.4,9159.6,8486.7,886.7,1940.7,29.9,,44.4,107.5,1001.5,
13/01/2023 6:00,2435.1,1951.9,1822,1886.1,3149.2,5867.3,9244,8772.6,868.2,2368.7,29.9,,24.7,135.8,996.4,
13/01/2023 7:00,2772.4,1988.4,1499,1846.6,3115.4,6135.5,9760.2,8966.6,868.4,2530.2,30.2,,46.5,118.1,998.4,
13/01/2023 8:00,2591.8,1783.2,1284.8,1747.6,3144.7,6759.8,9648.8,8663.6,867.8,2176.7,,28.2,147.9,76.3,1004.2,
13/01/2023 9:00,2917.2,1768.3,1756.8,1868.1,3121.4,7739.3,9831.4,8709.1,883.8,2115,,97.7,198.6,79.1,1000,
13/01/2023 10:00,2975.6,1757.8,1681.6,1939.1,3153.6,8024.1,9983.9,8351,881.3,2038.7,,97.6,154.6,99.4,997.4,
13/01/2023 11:00,3055.6,1713.2,1524.3,1978.4,3150.4,8112.4,9878.7,8261.5,905.5,1944.9,,97.6,157.5,88.6,1001,
13/01/2023 12:00,2566.9,1706.4,1255.9,1892.5,3072.4,7651,9660.8,7453.7,925.5,1830.1,,97.6,195.4,75,1003.6,
13/01/2023 13:00,3018.6,1767.3,1295.7,1922.2,3062.2,7815.8,9910.5,7849.5,967.9,1890.5,,97.7,190.3,72,1002.8,
13/01/2023 14:00,3084,1885.7,1255.5,2070.2,3247.2,8405.3,11148.4,8530.2,1044.2,2057,,97.9,149.6,76.3,1001.7,
13/01/2023 15:00,3177.6,1984.9,1320.6,2085.4,3397.5,8458,11268.2,8818.2,1073.9,2176.2,,98.1,149.6,72.1,997.4,
13/01/2023 16:00,3165.3,2022.5,1359.1,2058.1,3426,8455.1,11311.9,8985.9,1061.8,2263.5,,98.1,145.1,83.1,999.9,
13/01/2023 17:00,2921.9,2032.9,1312.9,1947.9,3340.7,7891.4,11130.1,8613.7,1058.6,2367.7,,98.5,143.9,50.2,1006.5,
13/01/2023 18:00,3409.2,2253.6,1406.1,1978.5,3415.2,7705.1,11345,8951.3,1009.2,2818.3,,98.5,121.2,77.6,1001.6,
13/01/2023 19:00,3359.4,2564.6,2061.7,2347.5,3424,7888.6,11830.5,9490.5,1036.8,3173.2,,98.7,142.1,80.9,999.7,
13/01/2023 20:00,3018.1,2463.8,1609.7,2308.4,3412.1,7691.9,11625.5,9057.1,1036,2946.4,,98.7,216.1,60.3,1000.3,
13/01/2023 21:00,2896.2,2285.9,1455.7,2190.7,3419,7526.6,11185.5,9213.1,1013.5,2663.8,,28.7,262.8,41.6,1001.6,
13/01/2023 22:00,3184.3,2034.1,1259.9,2064.5,3140.3,7229.9,10422.8,8942.5,984.7,2411.2,29.3,,97.6,90.4,1004.1,
13/01/2023 23:00,3114,1872,1468.6,2021.4,3195.7,6942.4,10103.8,9620.1,933.8,2304.1,29.9,,29.6,161.1,995.1,
14/01/2023 0:00,2202.2,1669.3,1250,1906.5,3062.6,6451.3,9986.9,9138.8,890.4,2128.4,29.9,,32.4,213.6,995.8,
14/01/2023 1:00,2070.2,1606,1309.1,1820.5,3134.1,6101.9,9473,9142,893.1,2014.4,30,,30.8,210.9,1003.4,
14/01/2023 2:00,1943.1,1536.5,1243.7,1743.9,3099.8,5856.2,9390.3,8990.4,884.9,1917.3,30,,34.9,204.1,1004.8,
14/01/2023 3:00,1938.2,1487.8,1225.9,1698.6,2886.5,5658.7,9244.1,8820.3,915.7,1866.6,30,,34.5,182.9,994.6,
14/01/2023 4:00,1947.4,1466.7,1209.1,1669.2,2980.1,5493.5,9209.5,8646.7,940.1,1826.7,30,,34,178.2,1001.3,
14/01/2023 5:00,1924.8,1569.9,1620.4,1711.4,3130.5,5446.2,9102.1,8471.6,961,1937,30.2,,27.8,205.6,999.6,
14/01/2023 6:00,2277.4,1804.7,1816.5,1830.7,3151.7,5620.8,9324.4,8739.9,986.3,2173.3,30.2,,21.3,230.9,1001.6,
14/01/2023 7:00,2442,1766.4,1670.8,1789.8,3091.2,5727,9270.5,8553.8,979,2120.1,30.1,,63.2,129.1,1000.9,
14/01/2023 8:00,2382.8,1666,1829.4,1750,3136.4,6164,9374.8,8443.5,713.5,1955.5,,28.9,44.6,134.7,1004.9,
14/01/2023 9:00,2589.9,1685.5,1765.5,1866.3,3128.8,7007.5,9548.3,8724.1,966.6,1929.8,,28.2,73,101.7,997.5,
14/01/2023 10:00,2653.3,1626.8,1822.4,1947.2,3161.6,7291.7,9614.6,8542,971.7,1912.7,,28.2,77.6,92.5,997.2,
14/01/2023 11:00,2567.2,1570.8,1849,1985.7,3113.9,7363.4,9750.3,8376.2,986.4,1933.5,,28.2,88.1,90.3,993.2,
14/01/2023 12:00,2538.9,1554.9,1737.5,1959.7,3163.7,6969.9,9270.1,7659.7,1015.9,1879.8,,28.2,97.5,82.6,999.7,
14/01/2023 13:00,2756,1703.1,1783,1988.6,3222.9,7146.1,9585.1,7927.3,751.6,1900.2,,28.4,99,82.8,1002.2,
14/01/2023 14:00,2720.1,1811.6,1578.9,2100.5,3411.3,7603.1,10637.9,8590,1065.8,2033.7,,28.4,92.7,86.9,999.4,
14/01/2023 15:00,2713.9,1876.9,1687.4,2117.6,3390,7690.5,10496.4,8778.9,1097,2182.2,,28.4,80.7,92.2,999.6,
14/01/2023 16:00,2797.1,1940.7,1863.9,2126.9,3425.1,7703.5,10603.5,9210.6,1055.3,2345.7,,29.1,83.7,95.4,1001.9,
14/01/2023 17:00,3013.7,2090.1,1735.2,2059.4,3339.7,7175.5,10539.8,8958.6,1052.9,2413.1,,29.1,140.5,67.3,997.8,
14/01/2023 18:00,2821.9,2234.4,1873.8,2088.9,3426.3,7162.2,11208.8,9219.2,1067.3,2890.7,,48.9,90.6,114.8,1000.4,
14/01/2023 19:00,3077,2543.2,2020.3,2435.5,3369.9,7492.9,11632.9,9625.8,1099.6,3252.2,,48.9,88,103.1,997.2,
14/01/2023 20:00,2975.2,2459.8,1971.6,2376.5,3422.3,7442.9,11088,9400.6,1123.8,3048.8,,49.2,124.2,78.6,1000.8,
14/01/2023 21:00,2805.1,2216.2,1965.8,2304.6,3388.5,7358.6,10781.5,9507.2,1122.7,2773.9,,49.2,170.7,67.8,998.3,
14/01/2023 22:00,3091.3,2081.7,1890.5,2217.2,3422,7113.8,10090.3,9195.4,1107.2,2498.4,30,,25.2,144.1,993.8,
14/01/2023 23:00,3110.1,1901.4,1824.9,2129.6,3169.2,6834,9454.1,8993.9,1134.3,2294.7,30,,30.6,212.5,994.6,
15/01/2023 0:00,2770,1663,1644.9,1982.9,3135.7,6367,7917.7,8501.8,1362.1,2154.6,29.8,,26.9,179.7,998.6,
15/01/2023 1:00,2335.5,1506.3,1806,1890.9,3068.5,6042.2,8003.9,8265.4,1102.7,2018.4,29.8,,8,189.8,1003.7,
15/01/2023 2:00,2340.5,1487.4,1822.8,1797.6,3095.3,5779.5,7953.3,8235.9,1006.5,1888.1,29.8,,7.6,178.9,1001.5,
15/01/2023 3:00,2242.8,1437.3,1703.5,1736.5,3069.3,5486.4,7952.3,7982.7,1052.6,1846,29.8,,7.9,170.5,999,
15/01/2023 4:00,2163.7,1434.2,1617.1,1705.2,3013.5,5274.5,7898,7787.9,1004.9,1803.8,29.8,,8,163.5,994.8,
15/01/2023 5:00,2346.3,1509.9,1657.3,1721.7,3053.2,5187.1,7968.5,7766.3,958,1927.5,29.8,,3.2,186.3,999.4,
15/01/2023 6:00,2727.1,1742.4,1673,1808.5,3067.7,5193.6,8323.8,7960.5,898.8,2141.2,29.8,,0,198.7,1002,
15/01/2023 7:00,2604.1,1769.9,1628.4,1742.8,3028.6,5049.2,7879.5,7649.2,886.8,2088.6,29.8,,0,180.9,1002.1,
15/01/2023 8:00,2547.6,1586.7,1267.8,1712.7,2907,5086.6,7765.8,7039.7,655.6,1904.7,30.1,,23.7,146.9,999.9,
15/01/2023 9:00,2638.3,1494.7,1264.8,1803.6,2815.2,5412.9,7575.9,6979.7,935.6,1883.4,30.4,,21.6,130.7,1000,
15/01/2023 10:00,2687.1,1549.3,1285.2,1883.6,2931.2,5657.8,7842.4,6786.7,661.7,1882.8,30.5,,17.4,124.1,997.3,
15/01/2023 11:00,2752,1554.1,1276.6,1919.6,2755.5,5706.6,8089.4,6711.5,688.1,1864.5,30.3,,21.3,125.1,996.9,
15/01/2023 12:00,2696.6,1502,1229.5,1896.4,2647.7,5686.2,7985.4,6220.4,714.2,1825.2,30.5,,34.9,114.3,999,
15/01/2023 13:00,2761.3,1539.8,1215.4,1903.9,2670.9,5799.9,7941,6416.1,698.6,1851.9,30.1,,29.7,79.6,997.6,
15/01/2023 14:00,3012.7,1630.3,1266.1,1979.1,2687.4,5995.6,8060.7,6760.7,688.3,1964.3,30,,13.3,89.9,997.7,
15/01/2023 15:00,3038.6,1747.6,1509.9,1979.4,3007.3,6107.3,8177.2,7018,714,2078.8,30,,18.2,108.7,1001.4,
15/01/2023 16:00,2972.9,1820,1652.5,1983.4,3018.3,6210.9,8544,7372.9,955.5,2230.1,29.7,,16.9,117.4,1001.8,
15/01/2023 17:00,2763.9,1884.4,1485.2,1951.6,3044.2,6103.7,8951.7,7529.4,929.4,2358.9,29.7,,96,90.4,1000.9,
15/01/2023 18:00,2686.7,2121.6,1397,2011.4,3065.1,6244.1,9899.5,7834.3,1047,2797.5,,49.2,75.2,159.8,990.7,
15/01/2023 19:00,2982.7,2446.9,1975.4,2391.6,3264.1,6711.2,10360.7,8442.3,1054.5,3192.2,,49.2,102.5,150.8,995.4,
15/01/2023 20:00,2885.1,2292.9,2001.1,2347.1,3280.8,6690.8,9927.2,8300.1,1063.5,3025.9,,49.2,139.9,113.2,990.8,
15/01/2023 21:00,2788.2,2046.1,1862.5,2283.6,3274.9,6656.4,9555.5,8075.5,1123.2,2689.7,,49.2,128.4,109.4,997.9,
15/01/2023 22:00,2884.6,1862.3,1876.4,2191,3042,6350.4,8690.2,7973.2,1004.1,2391.2,29.4,,88.3,127.9,1110.7,
15/01/2023 23:00,2884.6,1698.9,1432.2,2079.7,2967.5,5984.5,8440.5,7839.5,946.1,2172.3,29.4,,29.4,185.6,1264.6,
16/01/2023 0:00,2175.7,1510.1,1285.8,1935.5,2834.2,5570.2,8129.5,7410.5,892.1,1987.5,29.8,,29.7,186.8,1409.7,
16/01/2023 1:00,2201.5,1400.7,1240.5,1846,2705.6,5232.5,8327.9,7303.7,894.1,1878.6,,29,22.1,157.4,1500.4,
16/01/2023 2:00,2215.1,1384.4,1172.8,1756.4,2362.7,4981.8,8430.6,7201.2,889.7,1811,,28.8,17.7,159.5,1500.8,
