Year,Month,Tariff,Quantity,UNIT
2022,October,Large General,6316.440003,GWh
2022,October,Specific  Business,451.569439,GWh
2022,October,Government & Nonprofit,17.717923,GWh
2022,October,Agriculture Pumping,13.933824,GWh
2022,October,Temporary,107.430182,GWh
2022,October,Stand By Rate,49.55161,GWh
2022,October,Interruptible Rate,145.618891,GWh
2022,October,Free of Charge,362.19917,GWh
2022,October,Direct Customer,100.884911,GWh
2022,November,Residential (< 150),585.534702,GWh
2022,November,Residential (> 150),3567.765523,GWh
2022,November,Small  General,1759.264545,GWh
2022,November,Medium  General,2572.23967,GWh
2022,November,Large General,6306.21643,GWh
2022,November,Specific  Business,461.160728,GWh
2022,November,Government & Nonprofit,17.617479,GWh
2022,November,Agriculture Pumping,13.782553,GWh
2022,November,Temporary,106.762922,GWh
2022,November,Stand By Rate,82.74623,GWh
2022,November,Interruptible Rate,137.663,GWh
2022,November,Free of Charge,358.533723,GWh
2022,November,Direct Customer,92.15989,GWh
2022,December,Residential (< 150),604.410599,GWh
2022,December,Residential (> 150),3383.191277,GWh
2022,December,Small  General,1719.966766,GWh
2022,December,Medium  General,2397.716986,GWh
2022,December,Large General,5817.911096,GWh
2022,December,Specific  Business,455.15613,GWh
2022,December,Government & Nonprofit,17.004908,GWh
2022,December,Agriculture Pumping,25.54008,GWh
2022,December,Temporary,106.330464,GWh
2022,December,Stand By Rate,66.03921,GWh
2022,December,Interruptible Rate,143.009109,GWh
2022,December,Free of Charge,366.61819,GWh
2022,December,Direct Customer,88.17738,GWh
2023,January,Residential (< 150),580.346749,GWh
2023,January,Residential (> 150),3058.035844,GWh
2023,January,Small  General,1620.012487,GWh
2023,January,Medium  General,2335.762978,GWh
2023,January,Large General,5848.910373,GWh
2023,January,Specific  Business,450.11137,GWh
2023,January,Government & Nonprofit,16.354822,GWh
2023,January,Agriculture Pumping,52.853539,GWh
2023,January,Temporary,100.069125,GWh
2023,January,Stand By Rate,30.69751,GWh
2023,January,Interruptible Rate,141.544255,GWh
2023,January,Free of Charge,357.629943,GWh
2023,January,Direct Customer,87.113043,GWh
2023,February,Residential (< 150),581.626212,GWh
2023,February,Residential (> 150),3128.690046,GWh
2023,February,Small  General,1619.875598,GWh
2023,February,Medium  General,2378.251827,GWh
2023,February,Large General,5823.22137,GWh
2023,February,Specific  Business,458.042783,GWh
2023,February,Government & Nonprofit,16.148578,GWh
2023,February,Agriculture Pumping,56.091081,GWh
2023,February,Temporary,100.298122,GWh
2023,February,Stand By Rate,42.97992,GWh
2023,February,Interruptible Rate,142.724309,GWh
2023,February,Free of Charge,325.18052,GWh
2023,February,Direct Customer,84.547103,GWh
2023,March,Residential (< 150),710.826346,GWh
2023,March,Residential (> 150),3727.576039,GWh
2023,March,Small  General,1842.344388,GWh
2023,March,Medium  General,2743.013391,GWh
2023,March,Large General,6590.691462,GWh
2023,March,Specific  Business,551.753912,GWh
2023,March,Government & Nonprofit,19.215026,GWh
2023,March,Agriculture Pumping,67.421748,GWh
2023,March,Temporary,115.150338,GWh
2023,March,Stand By Rate,60.62704,GWh
2023,March,Interruptible Rate,147.947091,GWh
2023,March,Free of Charge,352.037777,GWh
2023,March,Direct Customer,94.739739,GWh
2023,April,Residential (< 150),933.975842,GWh
2023,April,Residential (> 150),4762.80925,GWh
2023,April,Small  General,2056.022771,GWh
2023,April,Medium  General,2711.208603,GWh
2023,April,Large General,5940.138967,GWh
2023,April,Specific  Business,597.596885,GWh
2023,April,Government & Nonprofit,20.017665,GWh
2023,April,Agriculture Pumping,55.178811,GWh
2023,April,Temporary,123.294285,GWh
2023,April,Stand By Rate,52.01991,GWh
2023,April,Interruptible Rate,120.582145,GWh
2023,April,Free of Charge,343.391453,GWh
2023,April,Direct Customer,109.865111,GWh
2023,May,Residential (< 150),953.768635,GWh
2023,May,Residential (> 150),4995.565255,GWh
2023,May,Small  General,2138.788429,GWh
2023,May,Medium  General,2971.367003,GWh
2023,May,Large General,6541.8813,GWh
2023,May,Specific  Business,592.367478,GWh
2023,May,Government & Nonprofit,20.571902,GWh
2023,May,Agriculture Pumping,34.088781,GWh
2023,May,Temporary,131.637813,GWh
2023,May,Stand By Rate,11.95266,GWh
2023,May,Interruptible Rate,129.497673,GWh
2023,May,Free of Charge,354.49335,GWh
2023,May,Direct Customer,99.475811,GWh
2023,June,Residential (< 150),800.570964,GWh
2023,June,Residential (> 150),4548.113488,GWh
2023,June,Small  General,2018.887731,GWh
2023,June,Medium  General,2839.570217,GWh
2023,June,Large General,6262.919342,GWh
2023,June,Specific  Business,545.218652,GWh
2023,June,Government & Nonprofit,19.899332,GWh
2023,June,Agriculture Pumping,35.636567,GWh
2023,June,Temporary,125.654702,GWh
2023,June,Stand By Rate,17.10764,GWh
2023,June,Interruptible Rate,123.564291,GWh
2023,June,Free of Charge,347.042397,GWh
2023,June,Direct Customer,96.38285,GWh
2023,July,Residential (< 150),672.725639,GWh
2023,July,Residential (> 150),4575.223212,GWh
2023,July,Small  General,2018.429025,GWh
2023,July,Medium  General,2834.826199,GWh
2023,July,Large General,6379.032025,GWh
2023,July,Specific  Business,571.893886,GWh
2023,July,Government & Nonprofit,20.078244,GWh
2023,July,Agriculture Pumping,42.700523,GWh
2023,July,Temporary,127.621311,GWh
2023,July,Stand By Rate,26.22417,GWh
2023,July,Interruptible Rate,171.931345,GWh
2023,July,Free of Charge,357.795646,GWh
2023,July,Direct Customer,103.857099,GWh
2023,August,Residential (< 150),635.399241,GWh
2023,August,Residential (> 150),4511.856676,GWh
2023,August,Small  General,1983.177509,GWh
2023,August,Medium  General,2837.517721,GWh
2023,August,Large General,6445.883124,GWh
2023,August,Specific  Business,578.60056,GWh
2023,August,Government & Nonprofit,20.216748,GWh
2023,August,Agriculture Pumping,43.009722,GWh
2023,August,Temporary,124.957835,GWh
2023,August,Stand By Rate,47.94368,GWh
2023,August,Interruptible Rate,147.306073,GWh
2023,August,Free of Charge,361.871909,GWh
2023,August,Direct Customer,125.059171,GWh
2023,September,Residential (< 150),598.955034,GWh
2023,September,Residential (> 150),4222.624484,GWh
2023,September,Small  General,1921.216868,GWh
2023,September,Medium  General,2750.866077,GWh
2023,September,Large General,6331.280541,GWh
2023,September,Specific  Business,515.389087,GWh
2023,September,Government & Nonprofit,20.13705,GWh
2023,September,Agriculture Pumping,24.717535,GWh
2023,September,Temporary,120.962619,GWh
2023,September,Stand By Rate,16.922033,GWh
2023,September,Interruptible Rate,129.482255,GWh
2023,September,Free of Charge,358.307371,GWh
2023,September,Direct Customer,113.824423,GWh
2023,October,Residential (< 150),607.561518,GWh
2023,October,Residential (> 150),4181.899123,GWh
2023,October,Small  General,1899.349112,GWh
2023,October,Medium  General,2689.114447,GWh
2023,October,Large General,6449.150671,GWh
2023,October,Specific  Business,541.768937,GWh
2023,October,Government & Nonprofit,19.894257,GWh
2023,October,Agriculture Pumping,16.680382,GWh
2023,October,Temporary,123.300027,GWh
2023,October,Stand By Rate,27.1961,GWh
2023,October,Interruptible Rate,94.881891,GWh
2023,October,Free of Charge,431.022885,GWh
2023,October,Direct Customer,98.598045,GWh
2023,November,Residential (< 150),578.859221,GWh
2023,November,Residential (> 150),3955.942867,GWh
2023,November,Small  General,1835.686345,GWh
2023,November,Medium  General,2649.303579,GWh
2023,November,Large General,6329.11854,GWh
2023,November,Specific  Business,513.530962,GWh
2023,November,Government & Nonprofit,18.874242,GWh
2023,November,Agriculture Pumping,15.231366,GWh
2023,November,Temporary,115.7133,GWh
2023,November,Stand By Rate,31.0807,GWh
2023,November,Interruptible Rate,103.899,GWh
2023,November,Free of Charge,422.632414,GWh
2023,November,Direct Customer,91.202619,GWh
2023,December,Residential (< 150),573.839036,GWh
2023,December,Residential (> 150),3829.080968,GWh
2023,December,Small  General,1827.52988,GWh
2023,December,Medium  General,2556.224793,GWh
2023,December,Large General,6000.467993,GWh
2023,December,Specific  Business,547.755999,GWh
2023,December,Government & Nonprofit,11.054108,GWh
2023,December,Agriculture Pumping,40.746632,GWh
2023,December,Temporary,117.37482,GWh
2023,December,Stand By Rate,24.35319,GWh
2023,December,Interruptible Rate,107.452273,GWh
2023,December,Free of Charge,416.710601,GWh
2023,December,Direct Customer,96.154172,GWh
2024,January,Residential (< 150),580.933521,GWh
2024,January,Residential (> 150),3764.30572,GWh
2024,January,Small  General,1816.237999,GWh
2024,January,Medium  General,2590.27723,GWh
2024,January,Large General,6203.77902,GWh
2024,January,Specific  Business,563.443484,GWh
2024,January,Government & Nonprofit,18.207008,GWh
2024,January,Agriculture Pumping,65.08126,GWh
2024,January,Temporary,116.71883,GWh
2024,January,Stand By Rate,26.12355,GWh
2024,January,Interruptible Rate,105.3126,GWh
2024,January,Free of Charge,396.32802,GWh
2024,January,Direct Customer,126.007797,GWh
2024,February,Residential (< 150),592.284293,GWh
2024,February,Residential (> 150),3845.58221,GWh
2024,February,Small  General,1829.178465,GWh
2024,February,Medium  General,2626.734604,GWh
2024,February,Large General,6176.483538,GWh
2024,February,Specific  Business,580.782731,GWh
2024,February,Government & Nonprofit,19.307824,GWh
2024,February,Agriculture Pumping,66.673183,GWh
2024,February,Temporary,117.523269,GWh
2024,February,Stand By Rate,11.18082,GWh
2024,February,Interruptible Rate,110.015782,GWh
2024,February,Free of Charge,374.161157,GWh
2024,February,Direct Customer,101.188356,GWh
2024,March,Residential (< 150),774.307589,GWh
2024,March,Residential (> 150),4670.464609,GWh
2024,March,Small  General,2092.620836,GWh
2024,March,Medium  General,2970.002576,GWh
2024,March,Large General,6826.531563,GWh
2024,March,Specific  Business,652.053969,GWh
2024,March,Government & Nonprofit,21.706111,GWh
2024,March,Agriculture Pumping,65.238859,GWh
2024,March,Temporary,134.06663,GWh
2024,March,Stand By Rate,4.29323,GWh
2024,March,Interruptible Rate,168.34501,GWh
2024,March,Free of Charge,391.308661,GWh
2024,March,Direct Customer,129.134653,GWh
2024,April,Residential (< 150),876.613947,GWh
2024,April,Residential (> 150),5358.563605,GWh
2024,April,Small  General,2174.43788,GWh
2024,April,Medium  General,2885.080656,GWh
2024,April,Large General,6176.466297,GWh
2024,April,Specific  Business,694.006159,GWh
2024,April,Government & Nonprofit,22.271825,GWh
2024,April,Agriculture Pumping,52.442827,GWh
2024,April,Temporary,135.914085,GWh
2024,April,Stand By Rate,8.59296,GWh
2024,April,Interruptible Rate,113.137909,GWh
2024,April,Free of Charge,375.850502,GWh
2024,April,Direct Customer,111.125299,GWh
2024,May,Residential (< 150),926.254643,GWh
2024,May,Residential (> 150),5631.961569,GWh
2024,May,Small  General,2275.172421,GWh
2024,May,Medium  General,3105.080579,GWh
2024,May,Large General,6822.315737,GWh
2024,May,Specific  Business,657.166618,GWh
2024,May,Government & Nonprofit,22.234064,GWh
2024,May,Agriculture Pumping,35.736417,GWh
2024,May,Temporary,142.038334,GWh
2024,May,Stand By Rate,4.8834,GWh
2024,May,Interruptible Rate,115.386091,GWh
2024,May,Free of Charge,384.283966,GWh
2024,May,Direct Customer,118.877476,GWh
2024,June,Residential (< 150),665.627183,GWh
2024,June,Residential (> 150),4907.124286,GWh
2024,June,Small  General,2075.359053,GWh
2024,June,Medium  General,2934.457511,GWh
2024,June,Large General,6505.404624,GWh
2024,June,Specific  Business,603.324111,GWh
2024,June,Government & Nonprofit,21.430037,GWh
2024,June,Agriculture Pumping,30.052095,GWh
2024,June,Temporary,130.006844,GWh
2024,June,Stand By Rate,6.77797,GWh
2024,June,Interruptible Rate,88.387164,GWh
2024,June,Free of Charge,371.753884,GWh
2024,June,Direct Customer,105.449561,GWh
2024,July,Residential (< 150),601.452183,GWh
2024,July,Residential (> 150),4565.508123,GWh
2024,July,Small  General,2006.128075,GWh
2024,July,Medium  General,2895.65903,GWh
2024,July,Large General,6603.684628,GWh
2024,July,Specific  Business,599.489875,GWh
2024,July,Government & Nonprofit,20.979874,GWh
2024,July,Agriculture Pumping,30.146131,GWh
2024,July,Temporary,126.245984,GWh
2024,July,Stand By Rate,8.251,GWh
2024,July,Interruptible Rate,118.519418,GWh
2024,July,Free of Charge,381.690636,GWh
2024,July,Direct Customer,116.032979,GWh
2024,August,Residential (< 150),583.788723,GWh
2024,August,Residential (> 150),4669.578196,GWh
2024,August,Small  General,2033.810715,GWh
2024,August,Medium  General,2978.103372,GWh
2024,August,Large General,6646.856219,GWh
2024,August,Specific  Business,622.66008,GWh
2024,August,Government & Nonprofit,22.154774,GWh
2024,August,Agriculture Pumping,24.586291,GWh
2024,August,Temporary,129.180947,GWh
2024,August,Stand By Rate,4.59719,GWh
2024,August,Interruptible Rate,98.577282,GWh
2024,August,Free of Charge,394.915043,GWh
2024,August,Direct Customer,109.43269,GWh
2024,September,Residential (< 150),569.041506,GWh
2024,September,Residential (> 150),4454.728954,GWh
2024,September,Small  General,1970.534725,GWh
2024,September,Medium  General,2845.89733,GWh
2024,September,Large General,6438.436914,GWh
2024,September,Specific  Business,559.716894,GWh
2024,September,Government & Nonprofit,21.084316,GWh
2024,September,Agriculture Pumping,20.440631,GWh
2024,September,Temporary,124.891268,GWh
2024,September,Stand By Rate,3.94337,GWh
2024,September,Interruptible Rate,106.745627,GWh
2024,September,Free of Charge,385.899361,GWh
2024,September,Direct Customer,106.443893,GWh
2024,October,Residential (< 150),596.342218,GWh
2024,October,Residential (> 150),4444.235667,GWh
2024,October,Small  General,1968.236445,GWh
2024,October,Medium  General,2860.724617,GWh
2024,October,Large General,6650.114424,GWh
2024,October,Specific  Business,586.586556,GWh
2024,October,Government & Nonprofit,20.929207,GWh
2024,October,Agriculture Pumping,19.113763,GWh
2024,October,Temporary,125.632333,GWh
2024,October,Stand By Rate,6.55957,GWh
2024,October,Interruptible Rate,113.808236,GWh
2024,October,Free of Charge,400.049815,GWh
2024,October,Direct Customer,107.486042,GWh
2024,November,Residential (< 150),558.739496,GWh
2024,November,Residential (> 150),4230.018805,GWh
2024,November,Small  General,1906.012087,GWh
2024,November,Medium  General,2824.939005,GWh
2024,November,Large General,6379.13422,GWh
2024,November,Specific  Business,576.622606,GWh
2024,November,Government & Nonprofit,20.002558,GWh
2024,November,Agriculture Pumping,17.953499,GWh
2024,November,Temporary,122.267754,GWh
2024,November,Stand By Rate,8.49089,GWh
2024,November,Interruptible Rate,90.361727,GWh
2024,November,Free of Charge,396.602298,GWh
2024,November,Direct Customer,100.75509,GWh
2024,December,Residential (< 150),540.025449,GWh
2024,December,Residential (> 150),3780.030421,GWh
2024,December,Small  General,1812.582303,GWh
2024,December,Medium  General,2585.329876,GWh
2024,December,Large General,5852.912177,GWh
2024,December,Specific  Business,550.393174,GWh
2024,December,Government & Nonprofit,18.379438,GWh
2024,December,Agriculture Pumping,48.685615,GWh
2024,December,Temporary,123.352195,GWh
2024,December,Stand By Rate,14.76294,GWh
2024,December,Interruptible Rate,101.474145,GWh
2024,December,Free of Charge,408.309461,GWh
2024,December,Direct Customer,106.201371,GWh
2025,January,Residential (< 150),507.907586,GWh
2025,January,Residential (> 150),3247.888872,GWh
2025,January,Small  General,1655.315564,GWh
2025,January,Medium  General,2443.298167,GWh
2025,January,Large General,5870.137419,GWh
2025,January,Specific  Business,524.001439,GWh
2025,January,Government & Nonprofit,17.241702,GWh
2025,January,Agriculture Pumping,70.277992,GWh
2025,January,Temporary,112.673535,GWh
2025,January,Stand By Rate,13.92651,GWh
2025,January,Interruptible Rate,117.451927,GWh
2025,January,Free of Charge,412.207885,GWh
2025,January,Direct Customer,98.744206,GWh
2025,February,Residential (< 150),519.111933,GWh
2025,February,Residential (> 150),3436.504637,GWh
2025,February,Small  General,1685.68877,GWh
2025,February,Medium  General,2514.581809,GWh
2025,February,Large General,5829.948589,GWh
2025,February,Specific  Business,537.535144,GWh
2025,February,Government & Nonprofit,17.977567,GWh
2025,February,Agriculture Pumping,68.095896,GWh
2025,February,Temporary,112.004622,GWh
2025,February,Stand By Rate,18.88154,GWh
2025,February,Interruptible Rate,95.205182,GWh
2025,February,Free of Charge,374.943058,GWh
2025,February,Direct Customer,122.582895,GWh
2025,March,Residential (< 150),733.567496,GWh
2025,March,Residential (> 150),4404.087257,GWh
2025,March,Small  General,2013.32381,GWh
2025,March,Medium  General,2958.660605,GWh
2025,March,Large General,6678.291217,GWh
2025,March,Specific  Business,642.585573,GWh
2025,March,Government & Nonprofit,21.43793,GWh
2025,March,Agriculture Pumping,64.432147,GWh
2025,March,Temporary,130.561044,GWh
2025,March,Stand By Rate,26.04868,GWh
2025,March,Interruptible Rate,112.154464,GWh
2025,March,Free of Charge,406.91772,GWh
2025,March,Direct Customer,119.662325,GWh
2025,April,Residential (< 150),802.197197,GWh
2025,April,Residential (> 150),4732.879528,GWh
2025,April,Small  General,2024.612012,GWh
2025,April,Medium  General,2780.100088,GWh
2025,April,Large General,6055.867681,GWh
2025,April,Specific  Business,634.68076,GWh
2025,April,Government & Nonprofit,21.212066,GWh
2025,April,Agriculture Pumping,42.61283,GWh
2025,April,Temporary,127.738512,GWh
2025,April,Stand By Rate,12.69969,GWh
2025,April,Interruptible Rate,101.574145,GWh
2025,April,Free of Charge,388.079556,GWh
2025,April,Direct Customer,116.500426,GWh
2025,May,Residential (< 150),856.314473,GWh
2025,May,Residential (> 150),4922.441006,GWh
2025,May,Small  General,2108.279186,GWh
2025,May,Medium  General,3023.032818,GWh
2025,May,Large General,6721.290331,GWh
2025,May,Specific  Business,602.713521,GWh
2025,May,Government & Nonprofit,21.768221,GWh
2025,May,Agriculture Pumping,20.797034,GWh
2025,May,Temporary,136.364563,GWh
2025,May,Stand By Rate,2.30596,GWh
2025,May,Interruptible Rate,92.505855,GWh
2025,May,Free of Charge,396.73321,GWh
2025,May,Direct Customer,119.831986,GWh
2025,June,Residential (< 150),680.344292,GWh
2025,June,Residential (> 150),4692.643771,GWh
2025,June,Small  General,2041.57218,GWh
2025,June,Medium  General,2903.091942,GWh
2025,June,Large General,6346.913221,GWh
2025,June,Specific  Business,577.155561,GWh
2025,June,Government & Nonprofit,20.923789,GWh
2025,June,Agriculture Pumping,22.669055,GWh
2025,June,Temporary,129.432255,GWh
2025,June,Stand By Rate,7.3412,GWh
2025,June,Interruptible Rate,98.706045,GWh
2025,June,Free of Charge,389.687188,GWh
2025,June,Direct Customer,108.70997,GWh
2025,July,Residential (< 150),636.292233,GWh
2025,July,Residential (> 150),4682.037225,GWh
2025,July,Small  General,2060.167356,GWh
2025,July,Medium  General,2938.801472,GWh
2025,July,Large General,6546.444997,GWh
2025,July,Specific  Business,608.426057,GWh
2025,July,Government & Nonprofit,21.353661,GWh
2025,July,Agriculture Pumping,27.009781,GWh
2025,July,Temporary,129.302648,GWh
2025,July,Stand By Rate,25.22784,GWh
2025,July,Interruptible Rate,88.365918,GWh
2025,July,Free of Charge,405.036953,GWh
2025,July,Direct Customer,108.608536,GWh
2025,August,Residential (< 150),618.230071,GWh
2025,August,Residential (> 150),4863.129619,GWh
2025,August,Small  General,2098.518252,GWh
2025,August,Medium  General,2995.754957,GWh
2025,August,Large General,6556.316867,GWh
2025,August,Specific  Business,620.415057,GWh
2025,August,Government & Nonprofit,22.147555,GWh
2025,August,Agriculture Pumping,33.026165,GWh
2025,August,Temporary,126.054162,GWh
2025,August,Stand By Rate,6.17711,GWh
2025,August,Interruptible Rate,82.404045,GWh
2025,August,Free of Charge,413.454391,GWh
2025,August,Direct Customer,113.10594,GWh
2025,September,Residential (< 150),571.383027,GWh
2025,September,Residential (> 150),4385.76971,GWh
2025,September,Small  General,1978.074596,GWh
2025,September,Medium  General,2876.285989,GWh
2025,September,Large General,6455.463048,GWh
2025,September,Specific  Business,555.152829,GWh
2025,September,Government & Nonprofit,21.029249,GWh
2025,September,Agriculture Pumping,15.85425,GWh
2025,September,Temporary,117.292132,GWh
2025,September,Stand By Rate,4.60008,GWh
2025,September,Interruptible Rate,91.874164,GWh
2025,September,Free of Charge,401.68426,GWh
2025,September,Direct Customer,122.248258,GWh
2025,October,Residential (< 150),595.325163,GWh
2025,October,Residential (> 150),4510.697878,GWh
2025,October,Small  General,1996.399832,GWh
2025,October,Medium  General,2867.985539,GWh
2025,October,Large General,6608.423356,GWh
2025,October,Specific  Business,579.924649,GWh
2025,October,Government & Nonprofit,21.163338,GWh
2025,October,Agriculture Pumping,15.910515,GWh
2025,October,Temporary,122.292542,GWh
2025,October,Stand By Rate,7.15486,GWh
2025,October,Interruptible Rate,88.013036,GWh
2025,October,Free of Charge,424.60891,GWh
2025,October,Direct Customer,104.76927,GWh
2025,November,Residential (< 150),532.331622,GWh
2025,November,Residential (> 150),3948.946361,GWh
2025,November,Small  General,1842.142048,GWh
2025,November,Medium  General,2675.030828,GWh
2025,November,Large General,6257.831999,GWh
2025,November,Specific  Business,512.878051,GWh
2025,November,Government & Nonprofit,19.119493,GWh
2025,November,Agriculture Pumping,9.757003,GWh
2025,November,Temporary,113.515633,GWh
2025,November,Stand By Rate,8.07087,GWh
2025,November,Interruptible Rate,84.560564,GWh
2025,November,Free of Charge,416.87257,GWh
2025,November,Direct Customer,156.202738,GWh
2025,December,Residential (< 150),491.354991,GWh
2025,December,Residential (> 150),3491.661356,GWh
2025,December,Small  General,1732.23571,GWh
2025,December,Medium  General,2611.71158,GWh
2025,December,Large General,6111.606847,GWh
2025,December,Specific  Business,549.985476,GWh
2025,December,Government & Nonprofit,18.674629,GWh
2025,December,Agriculture Pumping,29.095227,GWh
2025,December,Temporary,115.790449,GWh
2025,December,Stand By Rate,7.04369,GWh
2025,December,Interruptible Rate,99.537336,GWh
2025,December,Free of Charge,419.44562,GWh
2025,December,Direct Customer,187.568219,GWh
2026,January,Residential (< 150),523.387289,GWh
2026,January,Residential (> 150),3581.734685,GWh
2026,January,Small  General,1752.859871,GWh
2026,January,Medium  General,2550.101227,GWh
2026,January,Large General,6108.821628,GWh
2026,January,Specific  Business,543.220896,GWh
2026,January,Government & Nonprofit,18.32098,GWh
2026,January,Agriculture Pumping,59.886059,GWh
2026,January,Temporary,112.417449,GWh
2026,January,Stand By Rate,15.26879,GWh
2026,January,Interruptible Rate,87.347136,GWh
2026,January,Free of Charge,441.813769,GWh
2026,January,Direct Customer,98.134671,GWh
2026,February,Residential (< 150),562.711327,GWh
2026,February,Residential (> 150),3818.789525,GWh
2026,February,Small  General,1811.097624,GWh
2026,February,Medium  General,2664.193244,GWh
2026,February,Large General,6051.639819,GWh
2026,February,Specific  Business,574.820352,GWh
2026,February,Government & Nonprofit,19.160356,GWh
2026,February,Agriculture Pumping,62.786263,GWh
2026,February,Temporary,113.365108,GWh
2026,February,Stand By Rate,6.33644,GWh
2026,February,Interruptible Rate,86.026082,GWh
2026,February,Free of Charge,398.095269,GWh
2026,February,Direct Customer,101.533321,GWh
2026,March,Residential (< 150),770.700967,GWh
2026,March,Residential (> 150),4725.052128,GWh
2026,March,Small  General,2105.711772,GWh
2026,March,Medium  General,3048.962033,GWh
2026,March,Large General,6790.547089,GWh
2026,March,Specific  Business,657.961044,GWh
2026,March,Government & Nonprofit,21.759096,GWh
2026,March,Agriculture Pumping,65.542048,GWh
2026,March,Temporary,133.112581,GWh
2026,March,Stand By Rate,12.33841,GWh
2026,March,Interruptible Rate,94.300618,GWh
2026,March,Free of Charge,425.602309,GWh
2026,March,Direct Customer,111.289891,GWh
2026,April,Residential (< 150),923.959242,GWh
2026,April,Residential (> 150),5518.155505,GWh
2026,April,Small  General,2236.865135,GWh
2026,April,Medium  General,2982.241364,GWh
2026,April,Large General,6333.839144,GWh
2026,April,Specific  Business,682.110755,GWh
2026,April,Government & Nonprofit,22.621498,GWh
2026,April,Agriculture Pumping,55.407937,GWh
2026,April,Temporary,140.409966,GWh
2026,April,Stand By Rate,7.93976,GWh
2026,April,Interruptible Rate,84.1807,GWh
2026,April,Free of Charge,428.989891,GWh
2026,April,Direct Customer,110.887559,GWh
2026,May,Residential (< 150),878.740447,GWh
2026,May,Residential (> 150),5406.459678,GWh
2026,May,Small  General,2244.934034,GWh
2026,May,Medium  General,3174.149299,GWh
2026,May,Large General,6885.253638,GWh
2026,May,Specific  Business,650.262926,GWh
2026,May,Government & Nonprofit,22.825181,GWh
2026,May,Agriculture Pumping,27.768975,GWh
2026,May,Temporary,142.97083,GWh
2026,May,Stand By Rate,4.04636,GWh
2026,May,Interruptible Rate,100.516645,GWh
2026,May,Free of Charge,427.958935,GWh
2026,May,Direct Customer,130.99148,GWh
2026,June,Residential (< 150),680.557021,GWh
2026,June,Residential (> 150),5172.135072,GWh
2026,June,Small  General,2156.757455,GWh
2026,June,Medium  General,3057.889916,GWh
2026,June,Large General,6593.383788,GWh
2026,June,Specific  Business,609.010654,GWh
2026,June,Government & Nonprofit,21.477769,GWh
2026,June,Agriculture Pumping,38.840534,GWh
2026,June,Temporary,138.783895,GWh
2026,June,Stand By Rate,15.93742,GWh
2026,June,Interruptible Rate,97.883036,GWh
2026,June,Free of Charge,407.015627,GWh
2026,June,Direct Customer,104.83279,GWh
